% Feature correlation 

@relation 'Feature correlation'

@attribute 'First feature id' numeric
@attribute 'First feature dimension' numeric
@attribute 'Second feature id' numeric
@attribute 'Second feature dimension' numeric
@attribute 'Correlation coefficient' numeric

@data
28,1,209,10,0.043691
28,1,209,11,0.047479
28,1,209,12,0.04479
28,1,210,1,0.040263
28,1,210,2,0.04974
28,1,210,3,0.042833
28,1,210,4,0.049006
28,1,210,5,0.042898
28,1,210,6,0.043084
28,1,210,7,0.043321
28,1,210,8,0.041826
28,1,210,9,0.048294
28,1,210,10,0.042373
28,1,210,11,0.041142
28,1,210,12,0.040465
28,1,211,1,0.35245
28,1,211,2,0.11276
28,1,211,3,0.09704
28,1,212,1,0.35598
28,1,212,2,0.079324
28,1,212,3,0.086234
28,1,213,1,0.35837
28,1,213,2,0.073009
28,1,213,3,0.062722
28,1,214,1,0.3406
28,1,214,2,0.066869
28,1,214,3,0.044695
28,1,215,1,0.30873
28,1,215,2,0.061184
28,1,215,3,0.05138
28,1,216,1,0.061671
28,1,216,2,0.061549
28,1,216,3,0.042232
28,1,216,4,0.0569
28,1,216,5,0.035368
28,1,216,6,0.043825
28,1,217,1,0.12967
28,1,218,1,0.10675
28,1,218,2,0.11537
28,1,218,3,0.10184
28,1,218,4,0.11778
28,1,218,5,0.10692
28,1,218,6,0.10473
28,1,218,7,0.11181
28,1,218,8,0.10454
28,1,218,9,0.10395
28,1,218,10,0.10256
28,1,218,11,0.1153
28,1,218,12,0.11176
28,1,401,1,0.11875
28,1,402,1,0.49094
28,1,405,1,0.090334
28,1,406,1,0.020579
28,1,407,1,0.36907
28,1,410,1,0.19581
28,1,410,2,0.16682
28,1,410,3,0.30824
28,1,410,4,0.38056
28,1,410,5,0.36294
28,1,410,6,0.2157
28,1,410,7,0.17745
28,1,418,1,0.13478
28,1,420,1,0.24445
28,1,421,1,NaN
28,1,422,1,0.14343
28,1,425,1,0.11273
28,1,427,1,0.197
28,1,427,2,0.13681
28,1,427,3,0.12108
28,1,427,4,0.11731
28,1,427,5,0.11513
28,2,28,3,0.19983
28,2,28,4,0.16268
28,2,28,5,0.13066
28,2,28,6,0.11119
28,2,28,7,0.098367
28,2,28,8,0.092672
28,2,28,9,0.10414
28,2,28,10,0.089797
28,2,28,11,0.083602
28,2,28,12,0.087175
28,2,28,13,0.080419
28,2,29,1,0.20763
28,2,30,1,0.2316
28,2,31,1,0.17542
28,2,32,1,0.36254
28,2,33,1,0.47826
28,2,38,1,0.78889
28,2,38,2,0.44251
28,2,38,3,0.18564
28,2,38,4,0.1799
28,2,38,5,0.13675
28,2,38,6,0.12422
28,2,38,7,0.12163
28,2,38,8,0.12556
28,2,38,9,0.11615
28,2,38,10,0.0996
28,2,38,11,0.098819
28,2,38,12,0.096387
28,2,38,13,0.099074
28,2,38,14,0.097625
28,2,38,15,0.10487
28,2,38,16,0.10331
28,2,38,17,0.097443
28,2,38,18,0.10003
28,2,38,19,0.092067
28,2,38,20,0.089131
28,2,39,1,0.89222
28,2,39,2,0.2809
28,2,39,3,0.16831
28,2,39,4,0.2234
28,2,39,5,0.1263
28,2,39,6,0.14764
28,2,39,7,0.09616
28,2,39,8,0.090192
28,2,39,9,0.080476
28,2,39,10,0.085092
28,2,39,11,0.080806
28,2,39,12,0.085431
28,2,39,13,0.085756
28,2,40,1,0.15594
28,2,40,2,0.21743
28,2,40,3,0.20348
28,2,40,4,0.16825
28,2,40,5,0.13555
28,2,40,6,0.13025
28,2,40,7,0.12681
28,2,40,8,0.15306
28,2,40,9,0.17071
28,2,40,10,0.19039
28,2,40,11,0.23676
28,2,40,12,0.27749
28,2,40,13,0.33963
28,2,40,14,0.37279
28,2,40,15,0.42228
28,2,40,16,0.4517
28,2,40,17,0.47709
28,2,40,18,0.49806
28,2,40,19,0.48258
28,2,40,20,0.42828
28,2,40,21,0.38326
28,2,40,22,0.35245
28,2,40,23,0.3255
28,2,41,1,0.161
28,2,41,2,0.16635
28,2,41,3,0.17263
28,2,41,4,0.19556
28,2,41,5,0.14913
28,2,41,6,0.15666
28,2,41,7,0.16575
28,2,41,8,0.19126
28,2,42,1,0.16165
28,2,42,2,0.16951
28,2,42,3,0.17836
28,2,42,4,0.18544
28,2,42,5,0.21086
28,2,42,6,0.13661
28,2,42,7,0.14798
28,2,42,8,0.1625
28,2,42,9,0.17649
28,2,42,10,0.20867
28,2,60,1,0.098958
28,2,60,2,0.076888
28,2,60,3,0.081586
28,2,60,4,0.089841
28,2,60,5,0.084894
28,2,60,6,0.096986
28,2,60,7,0.088526
28,2,60,8,0.12336
28,2,60,9,0.15326
28,2,60,10,0.11463
28,2,61,1,0.13414
28,2,61,2,0.1855
28,2,61,3,0.14995
28,2,61,4,0.12671
28,2,61,5,0.18033
28,2,61,6,0.28727
28,2,61,7,0.41062
28,2,61,8,0.48769
28,2,61,9,0.48002
28,2,61,10,0.379
28,2,62,1,0.035495
28,2,62,2,0.042927
28,2,62,3,0.059208
28,2,62,4,0.071971
28,2,62,5,0.097971
28,2,62,6,0.14064
28,2,62,7,0.21287
28,2,62,8,0.4028
28,2,62,9,0.42715
28,2,62,10,0.18874
28,2,200,1,0.22871
28,2,201,1,0.14269
28,2,202,1,0.046039
28,2,202,2,0.15143
28,2,203,1,0.045482
28,2,204,1,0.23353
28,2,204,2,0.31361
28,2,204,3,0.40914
28,2,204,4,0.20202
28,2,204,5,0.32357
28,2,204,6,0.2946
28,2,204,7,0.41799
28,2,204,8,0.37656
28,2,204,9,0.18055
28,2,204,10,0.36309
28,2,204,11,0.29056
28,2,204,12,0.39163
28,2,204,13,0.1732
28,2,204,14,0.19545
28,2,204,15,0.47011
28,2,204,16,0.37453
28,2,204,17,0.24308
28,2,204,18,0.127
28,2,204,19,0.51981
28,2,204,20,0.38303
28,2,204,21,0.42998
28,2,204,22,0.33268
28,2,204,23,0.13373
28,2,204,24,0.41852
28,2,205,1,0.17682
28,2,206,1,0.12521
28,2,206,2,0.12455
28,2,206,3,0.12534
28,2,206,4,0.13306
28,2,206,5,0.14552
28,2,206,6,0.15789
28,2,206,7,0.17192
28,2,206,8,0.11796
28,2,206,9,0.16452
28,2,206,10,0.1393
28,2,206,11,0.13444
28,2,206,12,0.12762
28,2,207,1,0.071526
28,2,209,1,0.074278
28,2,209,2,0.081582
28,2,209,3,0.069671
28,2,209,4,0.07296
28,2,209,5,0.072684
28,2,209,6,0.076406
28,2,209,7,0.08514
28,2,209,8,0.067457
28,2,209,9,0.12517
28,2,209,10,0.072538
28,2,209,11,0.072968
28,2,209,12,0.08145
28,2,210,1,0.072083
28,2,210,2,0.10703
28,2,210,3,0.066761
28,2,210,4,0.090601
28,2,210,5,0.080547
28,2,210,6,0.070188
28,2,210,7,0.081801
28,2,210,8,0.069499
28,2,210,9,0.10142
28,2,210,10,0.072017
28,2,210,11,0.065149
28,2,210,12,0.076767
28,2,211,1,0.17682
28,2,211,2,0.29652
28,2,211,3,0.092423
28,2,212,1,0.18092
28,2,212,2,0.27857
28,2,212,3,0.12931
28,2,213,1,0.24646
28,2,213,2,0.22687
28,2,213,3,0.19804
28,2,214,1,0.28204
28,2,214,2,0.18545
28,2,214,3,0.17011
28,2,215,1,0.2685
28,2,215,2,0.15306
28,2,215,3,0.092435
28,2,216,1,0.089712
28,2,216,2,0.080395
28,2,216,3,0.068559
28,2,216,4,0.10589
28,2,216,5,0.066968
28,2,216,6,0.092741
28,2,217,1,0.12183
28,2,218,1,0.12819
28,2,218,2,0.12079
28,2,218,3,0.11507
28,2,218,4,0.12272
28,2,218,5,0.12256
28,2,218,6,0.1211
28,2,218,7,0.12387
28,2,218,8,0.11869
28,2,218,9,0.12245
28,2,218,10,0.12843
28,2,218,11,0.1257
28,2,218,12,0.121
28,2,401,1,0.13599
28,2,402,1,0.13267
28,2,405,1,0.057381
28,2,406,1,0.045484
28,2,407,1,0.19586
28,2,410,1,0.13258
28,2,410,2,0.16214
28,2,410,3,0.17949
28,2,410,4,0.17461
28,2,410,5,0.14694
28,2,410,6,0.1574
28,2,410,7,0.23236
28,2,418,1,0.12699
28,2,420,1,0.19706
28,2,421,1,NaN
28,2,422,1,0.13052
28,2,425,1,0.082511
28,2,427,1,0.12875
28,2,427,2,0.1039
28,2,427,3,0.089275
28,2,427,4,0.095025
28,2,427,5,0.093938
28,3,28,4,0.27942
28,3,28,5,0.19846
28,3,28,6,0.13211
28,3,28,7,0.16627
28,3,28,8,0.10654
28,3,28,9,0.10131
28,3,28,10,0.092341
28,3,28,11,0.080643
28,3,28,12,0.081117
28,3,28,13,0.07252
28,3,29,1,0.2235
28,3,30,1,0.20729
28,3,31,1,0.1809
28,3,32,1,0.43183
28,3,33,1,0.18853
28,3,38,1,0.30627
28,3,38,2,0.68695
28,3,38,3,0.74032
28,3,38,4,0.34587
28,3,38,5,0.22151
28,3,38,6,0.14402
28,3,38,7,0.13686
28,3,38,8,0.12885
28,3,38,9,0.11194
28,3,38,10,0.12447
28,3,38,11,0.098514
28,3,38,12,0.081372
28,3,38,13,0.085853
28,3,38,14,0.093044
28,3,38,15,0.09687
28,3,38,16,0.085195
28,3,38,17,0.095307
28,3,38,18,0.10205
28,3,38,19,0.098822
28,3,38,20,0.099425
28,3,39,1,0.29448
28,3,39,2,0.82673
28,3,39,3,0.38952
28,3,39,4,0.36092
28,3,39,5,0.21103
28,3,39,6,0.20233
28,3,39,7,0.20033
28,3,39,8,0.11436
28,3,39,9,0.10941
28,3,39,10,0.097336
28,3,39,11,0.084876
28,3,39,12,0.088434
28,3,39,13,0.089774
28,3,40,1,0.17581
28,3,40,2,0.30759
28,3,40,3,0.24761
28,3,40,4,0.16509
28,3,40,5,0.1249
28,3,40,6,0.17902
28,3,40,7,0.25038
28,3,40,8,0.32768
28,3,40,9,0.33429
28,3,40,10,0.32595
28,3,40,11,0.33239
28,3,40,12,0.30167
28,3,40,13,0.25351
28,3,40,14,0.18118
28,3,40,15,0.16741
28,3,40,16,0.1517
28,3,40,17,0.15017
28,3,40,18,0.16678
28,3,40,19,0.19651
28,3,40,20,0.19865
28,3,40,21,0.20471
28,3,40,22,0.2003
28,3,40,23,0.19148
28,3,41,1,0.22401
28,3,41,2,0.23656
28,3,41,3,0.24881
28,3,41,4,0.19101
28,3,41,5,0.20516
28,3,41,6,0.22236
28,3,41,7,0.24256
28,3,41,8,0.1892
28,3,42,1,0.15934
28,3,42,2,0.1794
28,3,42,3,0.20841
28,3,42,4,0.24522
28,3,42,5,0.23314
28,3,42,6,0.12419
28,3,42,7,0.14661
28,3,42,8,0.18128
28,3,42,9,0.22866
28,3,42,10,0.22024
28,3,60,1,0.078043
28,3,60,2,0.07234
28,3,60,3,0.09579
28,3,60,4,0.11179
28,3,60,5,0.06602
28,3,60,6,0.078155
28,3,60,7,0.086115
28,3,60,8,0.099161
28,3,60,9,0.093513
28,3,60,10,0.084064
28,3,61,1,0.12586
28,3,61,2,0.26746
28,3,61,3,0.14877
28,3,61,4,0.22159
28,3,61,5,0.35735
28,3,61,6,0.34637
28,3,61,7,0.18111
28,3,61,8,0.15412
28,3,61,9,0.19542
28,3,61,10,0.19967
28,3,62,1,0.032074
28,3,62,2,0.040593
28,3,62,3,0.042913
28,3,62,4,0.073804
28,3,62,5,0.070118
28,3,62,6,0.060318
28,3,62,7,0.11637
28,3,62,8,0.20312
28,3,62,9,0.26583
28,3,62,10,0.23488
28,3,200,1,0.14629
28,3,201,1,0.27316
28,3,202,1,0.050442
28,3,202,2,0.17302
28,3,203,1,0.049218
28,3,204,1,0.1586
28,3,204,2,0.15981
28,3,204,3,0.15566
28,3,204,4,0.18553
28,3,204,5,0.15443
28,3,204,6,0.16735
28,3,204,7,0.15479
28,3,204,8,0.16757
28,3,204,9,0.19689
28,3,204,10,0.18049
28,3,204,11,0.17761
28,3,204,12,0.17083
28,3,204,13,0.10429
28,3,204,14,0.15466
28,3,204,15,0.15859
28,3,204,16,0.23424
28,3,204,17,0.1371
28,3,204,18,0.14851
28,3,204,19,0.12908
28,3,204,20,0.17787
28,3,204,21,0.31714
28,3,204,22,0.25926
28,3,204,23,0.21977
28,3,204,24,0.2161
28,3,205,1,0.19189
28,3,206,1,0.12739
28,3,206,2,0.13224
28,3,206,3,0.10567
28,3,206,4,0.11302
28,3,206,5,0.10146
28,3,206,6,0.1053
28,3,206,7,0.10864
28,3,206,8,0.10942
28,3,206,9,0.20402
28,3,206,10,0.16848
28,3,206,11,0.16613
28,3,206,12,0.15425
28,3,207,1,0.070287
28,3,209,1,0.085326
28,3,209,2,0.088856
28,3,209,3,0.075009
28,3,209,4,0.067233
28,3,209,5,0.092426
28,3,209,6,0.089349
28,3,209,7,0.071095
28,3,209,8,0.07882
28,3,209,9,0.11153
28,3,209,10,0.08199
28,3,209,11,0.086729
28,3,209,12,0.073307
28,3,210,1,0.067193
28,3,210,2,0.12433
28,3,210,3,0.077841
28,3,210,4,0.083252
28,3,210,5,0.074324
28,3,210,6,0.071735
28,3,210,7,0.068608
28,3,210,8,0.085251
28,3,210,9,0.1146
28,3,210,10,0.072528
28,3,210,11,0.067552
28,3,210,12,0.070308
28,3,211,1,0.19189
28,3,211,2,0.25121
28,3,211,3,0.14702
28,3,212,1,0.25264
28,3,212,2,0.17244
28,3,212,3,0.19106
28,3,213,1,0.27228
28,3,213,2,0.25325
28,3,213,3,0.14931
28,3,214,1,0.21793
28,3,214,2,0.24675
28,3,214,3,0.065665
28,3,215,1,0.16136
28,3,215,2,0.21044
28,3,215,3,0.089341
28,3,216,1,0.11985
28,3,216,2,0.11014
28,3,216,3,0.070765
28,3,216,4,0.096198
28,3,216,5,0.066931
28,3,216,6,0.073842
28,3,217,1,0.073245
28,3,218,1,0.10854
28,3,218,2,0.106
28,3,218,3,0.10905
28,3,218,4,0.10584
28,3,218,5,0.10509
28,3,218,6,0.11239
28,3,218,7,0.10647
28,3,218,8,0.10532
28,3,218,9,0.10828
28,3,218,10,0.1098
28,3,218,11,0.11171
28,3,218,12,0.10385
28,3,401,1,0.10704
28,3,402,1,0.11033
28,3,405,1,0.058184
28,3,406,1,0.038306
28,3,407,1,0.16808
28,3,410,1,0.11105
28,3,410,2,0.12638
28,3,410,3,0.13246
28,3,410,4,0.14467
28,3,410,5,0.10873
28,3,410,6,0.12536
28,3,410,7,0.16329
28,3,418,1,0.11043
28,3,420,1,0.15333
28,3,421,1,NaN
28,3,422,1,0.10977
28,3,425,1,0.077405
28,3,427,1,0.11389
28,3,427,2,0.093412
28,3,427,3,0.084624
28,3,427,4,0.080552
28,3,427,5,0.0833
28,4,28,5,0.21263
28,4,28,6,0.13349
28,4,28,7,0.13319
28,4,28,8,0.09905
28,4,28,9,0.10652
28,4,28,10,0.083986
28,4,28,11,0.077196
28,4,28,12,0.072989
28,4,28,13,0.074788
28,4,29,1,0.14302
28,4,30,1,0.13952
28,4,31,1,0.1371
28,4,32,1,0.14962
28,4,33,1,0.14602
28,4,38,1,0.18622
28,4,38,2,0.17185
28,4,38,3,0.45126
28,4,38,4,0.8639
28,4,38,5,0.41252
28,4,38,6,0.14896
28,4,38,7,0.13514
28,4,38,8,0.11132
28,4,38,9,0.10631
28,4,38,10,0.11486
28,4,38,11,0.11336
28,4,38,12,0.088543
28,4,38,13,0.087663
28,4,38,14,0.085653
28,4,38,15,0.076224
28,4,38,16,0.086521
28,4,38,17,0.08472
28,4,38,18,0.096387
28,4,38,19,0.10803
28,4,38,20,0.10857
28,4,39,1,0.14445
28,4,39,2,0.23734
28,4,39,3,0.65356
28,4,39,4,0.50536
28,4,39,5,0.23304
28,4,39,6,0.30228
28,4,39,7,0.21088
28,4,39,8,0.16264
28,4,39,9,0.11917
28,4,39,10,0.1033
28,4,39,11,0.084421
28,4,39,12,0.083662
28,4,39,13,0.079361
28,4,40,1,0.16865
28,4,40,2,0.32142
28,4,40,3,0.22171
28,4,40,4,0.11041
28,4,40,5,0.12326
28,4,40,6,0.24797
28,4,40,7,0.26565
28,4,40,8,0.26471
28,4,40,9,0.21493
28,4,40,10,0.16089
28,4,40,11,0.12556
28,4,40,12,0.10487
28,4,40,13,0.14782
28,4,40,14,0.17609
28,4,40,15,0.16925
28,4,40,16,0.12792
28,4,40,17,0.11702
28,4,40,18,0.13312
28,4,40,19,0.15467
28,4,40,20,0.14754
28,4,40,21,0.13382
28,4,40,22,0.12708
28,4,40,23,0.11878
28,4,41,1,0.12203
28,4,41,2,0.12455
28,4,41,3,0.12767
28,4,41,4,0.13782
28,4,41,5,0.11925
28,4,41,6,0.12289
28,4,41,7,0.12746
28,4,41,8,0.13904
28,4,42,1,0.097263
28,4,42,2,0.10324
28,4,42,3,0.11173
28,4,42,4,0.12197
28,4,42,5,0.13796
28,4,42,6,0.085115
28,4,42,7,0.091938
28,4,42,8,0.10258
28,4,42,9,0.11716
28,4,42,10,0.13516
28,4,60,1,0.091995
28,4,60,2,0.07004
28,4,60,3,0.088643
28,4,60,4,0.076248
28,4,60,5,0.090609
28,4,60,6,0.12868
28,4,60,7,0.055972
28,4,60,8,0.083456
28,4,60,9,0.080731
28,4,60,10,0.06288
28,4,61,1,0.11874
28,4,61,2,0.25854
28,4,61,3,0.10629
28,4,61,4,0.27017
28,4,61,5,0.23454
28,4,61,6,0.11272
28,4,61,7,0.17857
28,4,61,8,0.12069
28,4,61,9,0.15821
28,4,61,10,0.1317
28,4,62,1,0.030178
28,4,62,2,0.036013
28,4,62,3,0.048733
28,4,62,4,0.060895
28,4,62,5,0.043658
28,4,62,6,0.097429
28,4,62,7,0.083569
28,4,62,8,0.19515
28,4,62,9,0.20861
28,4,62,10,0.12522
28,4,200,1,0.099337
28,4,201,1,0.13395
28,4,202,1,0.048965
28,4,202,2,0.079393
28,4,203,1,0.036688
28,4,204,1,0.12191
28,4,204,2,0.14553
28,4,204,3,0.12007
28,4,204,4,0.14252
28,4,204,5,0.1709
28,4,204,6,0.13527
28,4,204,7,0.12348
28,4,204,8,0.15767
28,4,204,9,0.17795
28,4,204,10,0.13821
28,4,204,11,0.13135
28,4,204,12,0.12981
28,4,204,13,0.096655
28,4,204,14,0.2115
28,4,204,15,0.13108
28,4,204,16,0.22425
28,4,204,17,0.27724
28,4,204,18,0.14088
28,4,204,19,0.13122
28,4,204,20,0.23637
28,4,204,21,0.29793
28,4,204,22,0.16945
28,4,204,23,0.14202
28,4,204,24,0.15348
28,4,205,1,0.15281
28,4,206,1,0.091791
28,4,206,2,0.086565
28,4,206,3,0.086645
28,4,206,4,0.092993
28,4,206,5,0.093247
28,4,206,6,0.094753
28,4,206,7,0.1019
28,4,206,8,0.098875
28,4,206,9,0.17922
28,4,206,10,0.14107
28,4,206,11,0.11814
28,4,206,12,0.10026
28,4,207,1,0.064804
28,4,209,1,0.057219
28,4,209,2,0.071834
28,4,209,3,0.068526
28,4,209,4,0.061587
28,4,209,5,0.061743
28,4,209,6,0.061107
28,4,209,7,0.081197
28,4,209,8,0.062506
28,4,209,9,0.10622
28,4,209,10,0.060395
28,4,209,11,0.062258
28,4,209,12,0.08299
28,4,210,1,0.0621
28,4,210,2,0.079304
28,4,210,3,0.061243
28,4,210,4,0.092915
28,4,210,5,0.073366
28,4,210,6,0.075043
28,4,210,7,0.07268
28,4,210,8,0.0625
28,4,210,9,0.081351
28,4,210,10,0.069366
28,4,210,11,0.05893
28,4,210,12,0.072798
28,4,211,1,0.15281
28,4,211,2,0.17862
28,4,211,3,0.090717
28,4,212,1,0.16571
28,4,212,2,0.088408
28,4,212,3,0.098258
28,4,213,1,0.1522
28,4,213,2,0.066169
28,4,213,3,0.059696
28,4,214,1,0.12373
28,4,214,2,0.071576
28,4,214,3,0.050725
28,4,215,1,0.10342
28,4,215,2,0.095549
28,4,215,3,0.0441
28,4,216,1,0.072426
28,4,216,2,0.073751
28,4,216,3,0.065737
28,4,216,4,0.097304
28,4,216,5,0.078314
28,4,216,6,0.072926
28,4,217,1,0.053021
28,4,218,1,0.089882
28,4,218,2,0.093856
28,4,218,3,0.092165
28,4,218,4,0.096509
28,4,218,5,0.086944
28,4,218,6,0.085431
28,4,218,7,0.092016
28,4,218,8,0.092682
28,4,218,9,0.08909
28,4,218,10,0.091425
28,4,218,11,0.089438
28,4,218,12,0.093182
28,4,401,1,0.090747
28,4,402,1,0.080055
28,4,405,1,0.069765
28,4,406,1,0.037932
28,4,407,1,0.1337
28,4,410,1,0.086729
28,4,410,2,0.11124
28,4,410,3,0.10617
28,4,410,4,0.10334
28,4,410,5,0.10076
28,4,410,6,0.11437
28,4,410,7,0.12935
28,4,418,1,0.092511
28,4,420,1,0.12805
28,4,421,1,NaN
28,4,422,1,0.093012
28,4,425,1,0.065766
28,4,427,1,0.092162
28,4,427,2,0.080775
28,4,427,3,0.071377
28,4,427,4,0.069317
28,4,427,5,0.07154
28,5,28,6,0.31907
28,5,28,7,0.13004
28,5,28,8,0.11684
28,5,28,9,0.099211
28,5,28,10,0.088253
28,5,28,11,0.082852
28,5,28,12,0.084267
28,5,28,13,0.076889
28,5,29,1,0.13676
28,5,30,1,0.13946
28,5,31,1,0.15927
28,5,32,1,0.22322
28,5,33,1,0.12808
28,5,38,1,0.14273
28,5,38,2,0.29015
28,5,38,3,0.13328
28,5,38,4,0.18095
28,5,38,5,0.8111
28,5,38,6,0.71003
28,5,38,7,0.25528
28,5,38,8,0.15537
28,5,38,9,0.10649
28,5,38,10,0.12454
28,5,38,11,0.10727
28,5,38,12,0.12115
28,5,38,13,0.10485
28,5,38,14,0.086705
28,5,38,15,0.084806
28,5,38,16,0.082594
28,5,38,17,0.087902
28,5,38,18,0.089641
28,5,38,19,0.095585
28,5,38,20,0.11314
28,5,39,1,0.13534
28,5,39,2,0.12823
28,5,39,3,0.46514
28,5,39,4,0.38676
28,5,39,5,0.54303
28,5,39,6,0.29214
28,5,39,7,0.34597
28,5,39,8,0.25474
28,5,39,9,0.2441
28,5,39,10,0.14718
28,5,39,11,0.12449
28,5,39,12,0.092013
28,5,39,13,0.091419
28,5,40,1,0.17237
28,5,40,2,0.30029
28,5,40,3,0.13633
28,5,40,4,0.1647
28,5,40,5,0.2615
28,5,40,6,0.32213
28,5,40,7,0.16839
28,5,40,8,0.094397
28,5,40,9,0.13625
28,5,40,10,0.16042
28,5,40,11,0.16889
28,5,40,12,0.12464
28,5,40,13,0.11642
28,5,40,14,0.17595
28,5,40,15,0.22675
28,5,40,16,0.19272
28,5,40,17,0.14439
28,5,40,18,0.1179
28,5,40,19,0.14322
28,5,40,20,0.14248
28,5,40,21,0.13243
28,5,40,22,0.13159
28,5,40,23,0.12992
28,5,41,1,0.12504
28,5,41,2,0.12784
28,5,41,3,0.13185
28,5,41,4,0.12651
28,5,41,5,0.1222
28,5,41,6,0.12681
28,5,41,7,0.13254
28,5,41,8,0.12331
28,5,42,1,0.10164
28,5,42,2,0.10978
28,5,42,3,0.11995
28,5,42,4,0.13001
28,5,42,5,0.12288
28,5,42,6,0.086795
28,5,42,7,0.094885
28,5,42,8,0.10786
28,5,42,9,0.12561
28,5,42,10,0.12083
28,5,60,1,0.06722
28,5,60,2,0.089895
28,5,60,3,0.1118
28,5,60,4,0.095143
28,5,60,5,0.09322
28,5,60,6,0.09379
28,5,60,7,0.071259
28,5,60,8,0.087645
28,5,60,9,0.072838
28,5,60,10,0.06454
28,5,61,1,0.11673
28,5,61,2,0.23708
28,5,61,3,0.14655
28,5,61,4,0.26554
28,5,61,5,0.1309
28,5,61,6,0.1462
28,5,61,7,0.22209
28,5,61,8,0.14981
28,5,61,9,0.14505
28,5,61,10,0.1287
28,5,62,1,0.026626
28,5,62,2,0.037754
28,5,62,3,0.049294
28,5,62,4,0.035773
28,5,62,5,0.058292
28,5,62,6,0.059829
28,5,62,7,0.1215
28,5,62,8,0.14449
28,5,62,9,0.18859
28,5,62,10,0.14311
28,5,200,1,0.1049
28,5,201,1,0.15717
28,5,202,1,0.048873
28,5,202,2,0.075071
28,5,203,1,0.038676
28,5,204,1,0.11764
28,5,204,2,0.13623
28,5,204,3,0.10984
28,5,204,4,0.14871
28,5,204,5,0.13793
28,5,204,6,0.12441
28,5,204,7,0.11661
28,5,204,8,0.12062
28,5,204,9,0.18854
28,5,204,10,0.11376
28,5,204,11,0.12548
28,5,204,12,0.11287
28,5,204,13,0.089254
28,5,204,14,0.23116
28,5,204,15,0.089186
28,5,204,16,0.15995
28,5,204,17,0.232
28,5,204,18,0.17835
28,5,204,19,0.10249
28,5,204,20,0.11485
28,5,204,21,0.27478
28,5,204,22,0.12469
28,5,204,23,0.19968
28,5,204,24,0.11579
28,5,205,1,0.16823
28,5,206,1,0.083411
28,5,206,2,0.078528
28,5,206,3,0.074157
28,5,206,4,0.079729
28,5,206,5,0.082988
28,5,206,6,0.092382
28,5,206,7,0.090758
28,5,206,8,0.099781
28,5,206,9,0.14571
28,5,206,10,0.13076
28,5,206,11,0.10324
28,5,206,12,0.089959
28,5,207,1,0.078476
28,5,209,1,0.061862
28,5,209,2,0.062855
28,5,209,3,0.066978
28,5,209,4,0.063677
28,5,209,5,0.059128
28,5,209,6,0.060201
28,5,209,7,0.088499
28,5,209,8,0.061867
28,5,209,9,0.092908
28,5,209,10,0.055861
28,5,209,11,0.056906
28,5,209,12,0.072893
28,5,210,1,0.060835
28,5,210,2,0.063795
28,5,210,3,0.056782
28,5,210,4,0.080418
28,5,210,5,0.064754
28,5,210,6,0.072776
28,5,210,7,0.075381
28,5,210,8,0.056052
28,5,210,9,0.075424
28,5,210,10,0.074374
28,5,210,11,0.057242
28,5,210,12,0.080184
28,5,211,1,0.16823
28,5,211,2,0.11976
28,5,211,3,0.095845
28,5,212,1,0.14043
28,5,212,2,0.11009
28,5,212,3,0.10693
28,5,213,1,0.12052
28,5,213,2,0.081818
28,5,213,3,0.05356
28,5,214,1,0.1109
28,5,214,2,0.081867
28,5,214,3,0.035318
28,5,215,1,0.098304
28,5,215,2,0.088168
28,5,215,3,0.034567
28,5,216,1,0.074281
28,5,216,2,0.075653
28,5,216,3,0.057435
28,5,216,4,0.088074
28,5,216,5,0.069177
28,5,216,6,0.065401
28,5,217,1,0.055049
28,5,218,1,0.090186
28,5,218,2,0.096654
28,5,218,3,0.092968
28,5,218,4,0.08951
28,5,218,5,0.091453
28,5,218,6,0.091699
28,5,218,7,0.090676
28,5,218,8,0.083624
28,5,218,9,0.09309
28,5,218,10,0.083413
28,5,218,11,0.091789
28,5,218,12,0.086804
28,5,401,1,0.078437
28,5,402,1,0.074739
28,5,405,1,0.069329
28,5,406,1,0.030897
28,5,407,1,0.12598
28,5,410,1,0.086699
28,5,410,2,0.096971
28,5,410,3,0.10344
28,5,410,4,0.10359
28,5,410,5,0.087418
28,5,410,6,0.10185
28,5,410,7,0.10927
28,5,418,1,0.086528
28,5,420,1,0.1176
28,5,421,1,NaN
28,5,422,1,0.09298
28,5,425,1,0.066698
28,5,427,1,0.083121
28,5,427,2,0.074672
28,5,427,3,0.06762
28,5,427,4,0.067934
28,5,427,5,0.067214
28,6,28,7,0.25793
28,6,28,8,0.095321
28,6,28,9,0.098543
28,6,28,10,0.090728
28,6,28,11,0.073002
28,6,28,12,0.069999
28,6,28,13,0.071818
28,6,29,1,0.13828
28,6,30,1,0.12419
28,6,31,1,0.12931
28,6,32,1,0.11749
28,6,33,1,0.09972
28,6,38,1,0.12669
28,6,38,2,0.12216
28,6,38,3,0.15224
28,6,38,4,0.13302
28,6,38,5,0.1319
28,6,38,6,0.62594
28,6,38,7,0.82992
28,6,38,8,0.34526
28,6,38,9,0.12654
28,6,38,10,0.089927
28,6,38,11,0.1439
28,6,38,12,0.11283
28,6,38,13,0.11005
28,6,38,14,0.10425
28,6,38,15,0.07795
28,6,38,16,0.080182
28,6,38,17,0.078524
28,6,38,18,0.092275
28,6,38,19,0.095109
28,6,38,20,0.078579
